"StartTime","EndTime","director","trial","target","pair","peaks1","peaks2","psum","round"
3454280,3463270,"B","6.9_ref",2,"041042",8,8,16,6
3477050,3485750,"A","6.10_ref",9,"041042",5,6,11,6
3498440,3504260,"B","6.11_ref",6,"041042",5,7,12,6
3520220,3532900,"A","6.12_ref",1,"041042",5,5,10,6
3550110,3560860,"B","6.13_ref",16,"041042",6,7,13,6
3570620,3578960,"A","6.14_ref",5,"041042",13,4,17,6
3590330,3598460,"B","6.15_ref",12,"041042",6,10,16,6
3613220,3622050,"A","6.16_ref",15,"041042",19,3,22,6
8160,49230,"B","1.1_ref",9,"043044",68,50,118,1
165320,177540,"A","1.2_ref",6,"043044",19,9,28,1
275860,302150,"B","1.3_ref",15,"043044",23,54,77,1
407710,422670,"A","1.4_ref",14,"043044",26,10,36,1
460820,473880,"B","1.5_ref",13,"043044",11,29,40,1
491690,508120,"A","1.6_ref",16,"043044",45,14,59,1
542400,562450,"B","1.7_ref",11,"043044",31,35,66,1
597790,640410,"A","1.8_ref",8,"043044",103,13,116,1
659560,675100,"B","1.9_ref",3,"043044",8,45,53,1
732780,762930,"A","1.10_ref",10,"043044",67,35,102,1
797070,816270,"B","1.11_ref",5,"043044",34,38,72,1
838210,869330,"A","1.12_ref",4,"043044",82,7,89,1
896010,917460,"B","1.13_ref",7,"043044",30,49,79,1
940160,971480,"A","1.14_ref",2,"043044",83,20,103,1
991880,1009390,"B","1.15_ref",1,"043044",17,43,60,1
1037770,1067600,"A","1.16_ref",12,"043044",77,24,101,1
1083540,1103260,"B","2.1_ref",14,"043044",29,29,58,2
1117830,1130600,"A","2.2_ref",9,"043044",36,2,38,2
1150430,1160620,"B","2.3_ref",16,"043044",5,15,20,2
1172930,1186800,"A","2.4_ref",3,"043044",30,12,42,2
1206670,1223780,"B","2.5_ref",10,"043044",24,28,52,2
1259450,1269410,"A","2.6_ref",11,"043044",16,9,25,2
1286670,1300670,"B","2.7_ref",12,"043044",25,26,51,2
1338030,1346950,"A","2.8_ref",7,"043044",23,3,26,2
1359270,1367450,"B","2.9_ref",6,"043044",11,10,21,2
1411360,1423050,"A","2.10_ref",13,"043044",33,9,42,2
1435580,1452160,"B","2.11_ref",2,"043044",13,52,65,2
1498490,1514600,"A","2.12_ref",15,"043044",31,12,43,2
1530560,1552410,"B","2.13_ref",8,"043044",31,50,81,2
1573440,1582270,"A","2.14_ref",1,"043044",19,1,20,2
1605010,1618450,"B","2.15_ref",4,"043044",5,32,37,2
1633300,1644240,"A","2.16_ref",5,"043044",27,9,36,2
1656830,1669190,"B","3.1_ref",9,"043044",7,23,30,3
1686100,1693460,"A","3.2_ref",10,"043044",10,7,17,3
1720470,1734360,"B","3.3_ref",15,"043044",20,27,47,3
1747970,1757210,"A","3.4_ref",12,"043044",25,3,28,3
1780410,1792080,"B","3.5_ref",1,"043044",7,31,38,3
1813340,1823650,"A","3.6_ref",4,"043044",15,14,29,3
1834560,1839070,"B","3.7_ref",7,"043044",4,11,15,3
1857140,1866390,"A","3.8_ref",16,"043044",10,13,23,3
1876880,1884040,"B","3.9_ref",13,"043044",5,17,22,3
1970520,1979520,"A","3.10_ref",2,"043044",23,2,25,3
1998440,2006880,"B","3.11_ref",11,"043044",5,18,23,3
2026860,2033690,"A","3.12_ref",6,"043044",8,5,13,3
2079010,2088650,"B","3.13_ref",5,"043044",7,7,14,3
2101040,2111780,"A","3.14_ref",8,"043044",28,2,30,3
2139440,2145010,"B","3.15_ref",3,"043044",4,3,7,3
2157480,2168210,"A","3.16_ref",14,"043044",24,1,25,3
2220570,2228200,"B","4.1_ref",10,"043044",9,16,25,4
2244510,2253750,"A","4.2_ref",15,"043044",15,6,21,4
2265200,2275230,"B","4.3_ref",6,"043044",8,9,17,4
2301610,2307500,"A","4.4_ref",1,"043044",10,2,12,4
2321370,2326500,"B","4.5_ref",16,"043044",4,7,11,4
2347110,2358870,"A","4.6_ref",13,"043044",23,5,28,4
2418300,2428130,"B","4.7_ref",12,"043044",17,8,25,4
2460600,2466470,"A","4.8_ref",7,"043044",12,2,14,4
2496970,2510520,"B","4.9_ref",2,"043044",8,21,29,4
2527980,2544000,"A","4.10_ref",9,"043044",11,15,26,4
2584420,2592930,"B","4.11_ref",14,"043044",10,21,31,4
2607180,2614050,"A","4.12_ref",5,"043044",11,3,14,4
2641620,2650170,"B","4.13_ref",8,"043044",5,19,24,4
2669600,2683660,"A","4.14_ref",11,"043044",31,13,44,4
2705580,2711280,"B","4.15_ref",4,"043044",6,6,12,4
2752270,2756970,"A","4.16_ref",3,"043044",3,3,6,4
2775310,2781890,"B","5.1_ref",7,"043044",8,11,19,5
2793000,2798170,"A","5.2_ref",6,"043044",6,3,9,5
2812460,2821190,"B","5.3_ref",11,"043044",9,10,19,5
2831740,2841400,"A","5.4_ref",10,"043044",11,3,14,5
2853200,2859100,"B","5.5_ref",9,"043044",6,7,13,5
2867050,2872560,"A","5.6_ref",4,"043044",5,4,9,5
2910230,2917840,"B","5.7_ref",13,"043044",7,11,18,5
2926670,2935550,"A","5.8_ref",12,"043044",26,6,32,5
2943620,2950810,"B","5.9_ref",1,"043044",4,16,20,5
2967870,2977580,"A","5.10_ref",8,"043044",27,3,30,5
3000270,3009670,"B","5.11_ref",15,"043044",6,19,25,5
3033590,3041580,"A","5.12_ref",14,"043044",15,2,17,5
3053890,3060650,"B","5.13_ref",5,"043044",9,5,14,5
3071570,3084550,"A","5.14_ref",16,"043044",22,14,36,5
3102970,3107130,"B","5.15_ref",3,"043044",5,2,7,5
3119810,3126550,"A","5.16_ref",2,"043044",16,2,18,5
3136410,3147950,"B","6.1_ref",10,"043044",12,15,27,6
3168180,3174080,"A","6.2_ref",11,"043044",16,3,19,6
3182170,3191200,"B","6.3_ref",8,"043044",5,15,20,6
3212760,3219640,"A","6.4_ref",7,"043044",13,3,16,6
3233740,3238040,"B","6.5_ref",4,"043044",4,4,8,6
3263820,3268830,"A","6.6_ref",3,"043044",2,3,5,6
3280140,3287750,"B","6.7_ref",14,"043044",2,13,15,6
3311020,3316760,"A","6.8_ref",13,"043044",15,2,17,6
3335190,3342670,"B","6.9_ref",2,"043044",7,12,19,6
3363270,3370770,"A","6.10_ref",9,"043044",13,2,15,6
3386340,3392010,"B","6.11_ref",6,"043044",4,7,11,6
3405660,3411840,"A","6.12_ref",1,"043044",9,2,11,6
3436450,3442120,"B","6.13_ref",16,"043044",8,4,12,6
3457810,3464350,"A","6.14_ref",5,"043044",7,3,10,6
3477380,3485690,"B","6.15_ref",12,"043044",10,4,14,6
3498930,3511010,"A","6.16_ref",15,"043044",23,4,27,6
3780,35220,"B","1.1_ref",9,"045046",21,26,47,1
62680,85930,"A","1.2_ref",6,"045046",31,14,45,1
92960,111710,"B","1.3_ref",15,"045046",8,28,36,1
123800,136840,"A","1.4_ref",14,"045046",25,5,30,1
149420,168340,"B","1.5_ref",13,"045046",20,33,53,1
193460,217030,"A","1.6_ref",16,"045046",54,9,63,1
235900,258650,"B","1.7_ref",11,"045046",29,38,67,1
284580,299230,"A","1.8_ref",8,"045046",39,4,43,1
316630,326960,"B","1.9_ref",3,"045046",17,15,32,1
339980,359600,"A","1.10_ref",10,"045046",50,5,55,1
376730,428170,"B","1.11_ref",5,"045046",72,93,165,1
436830,467970,"A","1.12_ref",4,"045046",73,19,92,1
498280,512530,"B","1.13_ref",7,"045046",36,19,55,1
524430,539030,"A","1.14_ref",2,"045046",38,6,44,1
548650,567950,"B","1.15_ref",1,"045046",13,39,52,1
579770,597680,"A","1.16_ref",12,"045046",47,8,55,1
610150,618850,"B","2.1_ref",14,"045046",6,18,24,2
626520,667080,"A","2.2_ref",9,"045046",107,32,139,2
687950,710590,"B","2.3_ref",16,"045046",38,32,70,2
717930,723380,"A","2.4_ref",3,"045046",8,1,9,2
737260,751940,"B","2.5_ref",10,"045046",13,31,44,2
760610,775710,"A","2.6_ref",11,"045046",39,6,45,2
790430,817080,"B","2.7_ref",12,"045046",29,39,68,2
829150,836430,"A","2.8_ref",7,"045046",12,3,15,2
844820,853640,"B","2.9_ref",6,"045046",9,5,14,2
867990,876780,"A","2.10_ref",13,"045046",22,6,28,2
885430,900070,"B","2.11_ref",2,"045046",16,23,39,2
914290,927350,"A","2.12_ref",15,"045046",31,7,38,2
934270,952060,"B","2.13_ref",8,"045046",23,35,58,2
967530,977360,"A","2.14_ref",1,"045046",28,6,34,2
984920,1000510,"B","2.15_ref",4,"045046",16,28,44,2
1010210,1021840,"A","2.16_ref",5,"045046",32,6,38,2
1036130,1050960,"B","3.1_ref",9,"045046",14,31,45,3
1057100,1068880,"A","3.2_ref",10,"045046",31,3,34,3
1078410,1086360,"B","3.3_ref",15,"045046",10,7,17,3
1092970,1107960,"A","3.4_ref",12,"045046",34,3,37,3
1115490,1124720,"B","3.5_ref",1,"045046",10,19,29,3
1133080,1143920,"A","3.6_ref",4,"045046",25,8,33,3
1154990,1162990,"B","3.7_ref",7,"045046",10,15,25,3
1167750,1183760,"A","3.8_ref",16,"045046",41,4,45,3
1191550,1199720,"B","3.9_ref",13,"045046",6,20,26,3
1207700,1233440,"A","3.10_ref",2,"045046",51,23,74,3
1245350,1254160,"B","3.11_ref",11,"045046",11,8,19,3
1265230,1270970,"A","3.12_ref",6,"045046",10,3,13,3
1299690,1311010,"B","3.13_ref",5,"045046",11,17,28,3
1317360,1331750,"A","3.14_ref",8,"045046",36,12,48,3
1347130,1352600,"B","3.15_ref",3,"045046",7,4,11,3
1359840,1367830,"A","3.16_ref",14,"045046",20,4,24,3
1407770,1420840,"B","4.1_ref",10,"045046",9,19,28,4
1436760,1443580,"A","4.2_ref",15,"045046",14,2,16,4
1447690,1453610,"B","4.3_ref",6,"045046",6,6,12,4
1469020,1479110,"A","4.4_ref",1,"045046",26,2,28,4
1488190,1502280,"B","4.5_ref",16,"045046",10,30,40,4
1516530,1525600,"A","4.6_ref",13,"045046",17,3,20,4
1540440,1548340,"B","4.7_ref",12,"045046",3,18,21,4
1555170,1562270,"A","4.8_ref",7,"045046",18,3,21,4
1571170,1581100,"B","4.9_ref",2,"045046",7,21,28,4
1588060,1605550,"A","4.10_ref",9,"045046",31,9,40,4
1618310,1627270,"B","4.11_ref",14,"045046",9,9,18,4
1638070,1650640,"A","4.12_ref",5,"045046",16,6,22,4
1661650,1672660,"B","4.13_ref",8,"045046",18,13,31,4
1681700,1687920,"A","4.14_ref",11,"045046",9,1,10,4
1695810,1704960,"B","4.15_ref",4,"045046",8,18,26,4
1716970,1724300,"A","4.16_ref",3,"045046",4,3,7,4
1729340,1737380,"B","5.1_ref",7,"045046",7,10,17,5
1745270,1751080,"A","5.2_ref",6,"045046",5,1,6,5
1764980,1770580,"B","5.3_ref",11,"045046",6,5,11,5
1782640,1794110,"A","5.4_ref",10,"045046",25,3,28,5
1805200,1819810,"B","5.5_ref",9,"045046",8,23,31,5
1828520,1836850,"A","5.6_ref",4,"045046",19,2,21,5
1854100,1861600,"B","5.7_ref",13,"045046",3,18,21,5
1870940,1878520,"A","5.8_ref",12,"045046",18,2,20,5
1883500,1895340,"B","5.9_ref",1,"045046",10,22,32,5
1915320,1932110,"A","5.10_ref",8,"045046",40,3,43,5
1938400,1946440,"B","5.11_ref",15,"045046",11,4,15,5
1957050,1970090,"A","5.12_ref",14,"045046",25,3,28,5
1976630,1986280,"B","5.13_ref",5,"045046",9,6,15,5
2001870,2018500,"A","5.14_ref",16,"045046",35,5,40,5
2031320,2036890,"B","5.15_ref",3,"045046",5,3,8,5
2043200,2050130,"A","5.16_ref",2,"045046",13,6,19,5
2054630,2080950,"B","6.1_ref",10,"045046",11,30,41,6
2100700,2106270,"A","6.2_ref",11,"045046",7,1,8,6
2116920,2125320,"B","6.3_ref",8,"045046",6,10,16,6
2131920,2138070,"A","6.4_ref",7,"045046",14,2,16,6
2155800,2166250,"B","6.5_ref",4,"045046",8,14,22,6
2173680,2179570,"A","6.6_ref",3,"045046",3,3,6,6
2189630,2196570,"B","6.7_ref",14,"045046",3,10,13,6
2201460,2208090,"A","6.8_ref",13,"045046",14,3,17,6
2217020,2226630,"B","6.9_ref",2,"045046",10,17,27,6
2233290,2243520,"A","6.10_ref",9,"045046",22,2,24,6
2253650,2257880,"B","6.11_ref",6,"045046",3,3,6,6
2268140,2275530,"A","6.12_ref",1,"045046",20,2,22,6
2283620,2305760,"B","6.13_ref",16,"045046",14,38,52,6
2313300,2320510,"A","6.14_ref",5,"045046",11,2,13,6
2323910,2331590,"B","6.15_ref",12,"045046",5,16,21,6
2338930,2346640,"A","6.16_ref",15,"045046",11,2,13,6
9030,42170,"B","1.1_ref",9,"047048",36,41,77,1
72440,89940,"A","1.2_ref",6,"047048",29,19,48,1
137970,162760,"B","1.3_ref",15,"047048",29,41,70,1
183070,204510,"A","1.4_ref",14,"047048",43,17,60,1
230120,252870,"B","1.5_ref",13,"047048",30,37,67,1
286850,307010,"A","1.6_ref",16,"047048",41,22,63,1
351190,377410,"B","1.7_ref",11,"047048",24,30,54,1
397720,419130,"A","1.8_ref",8,"047048",59,30,89,1
439880,447690,"B","1.9_ref",3,"047048",10,6,16,1
460010,478490,"A","1.10_ref",10,"047048",32,13,45,1
517320,550330,"B","1.11_ref",5,"047048",48,43,91,1
560080,587960,"A","1.12_ref",4,"047048",29,46,75,1
615870,631110,"B","1.13_ref",7,"047048",13,25,38,1
646530,655910,"A","1.14_ref",2,"047048",12,11,23,1
666780,680910,"B","1.15_ref",1,"047048",18,22,40,1
702610,724920,"A","1.16_ref",12,"047048",35,30,65,1
745550,775000,"B","2.1_ref",14,"047048",16,33,49,2
786000,794070,"A","2.2_ref",9,"047048",15,6,21,2
812750,831540,"B","2.3_ref",16,"047048",27,21,48,2
842890,848440,"A","2.4_ref",3,"047048",2,5,7,2
870270,884640,"B","2.5_ref",10,"047048",10,21,31,2
919320,932690,"A","2.6_ref",11,"047048",14,14,28,2
954750,972340,"B","2.7_ref",12,"047048",28,18,46,2
1001930,1010990,"A","2.8_ref",7,"047048",14,7,21,2
1021390,1035640,"B","2.9_ref",6,"047048",11,13,24,2
1068130,1083580,"A","2.10_ref",13,"047048",36,26,62,2
1094370,1122320,"B","2.11_ref",2,"047048",25,34,59,2
1134660,1148450,"A","2.12_ref",15,"047048",28,6,34,2
1160060,1182760,"B","2.13_ref",8,"047048",27,35,62,2
1193040,1199030,"A","2.14_ref",1,"047048",4,4,8,2
1209470,1223880,"B","2.15_ref",4,"047048",23,21,44,2
1243230,1254760,"A","2.16_ref",5,"047048",8,6,14,2
1265540,1272640,"B","3.1_ref",9,"047048",2,6,8,3
1285230,1300250,"A","3.2_ref",10,"047048",29,6,35,3
1309650,1325490,"B","3.3_ref",15,"047048",9,24,33,3
1335030,1341220,"A","3.4_ref",12,"047048",10,4,14,3
1350100,1355030,"B","3.5_ref",1,"047048",4,2,6,3
1368830,1374420,"A","3.6_ref",4,"047048",7,2,9,3
1386410,1393680,"B","3.7_ref",7,"047048",9,4,13,3
1403520,1408600,"A","3.8_ref",16,"047048",5,2,7,3
1422760,1433580,"B","3.9_ref",13,"047048",4,17,21,3
1475410,1486670,"A","3.10_ref",2,"047048",18,5,23,3
1496860,1519350,"B","3.11_ref",11,"047048",9,29,38,3
1537100,1557550,"A","3.12_ref",6,"047048",22,15,37,3
1570210,1582010,"B","3.13_ref",5,"047048",8,16,24,3
1589170,1609940,"A","3.14_ref",8,"047048",29,17,46,3
1622150,1628110,"B","3.15_ref",3,"047048",2,4,6,3
1640130,1646350,"A","3.16_ref",14,"047048",12,2,14,3
1666040,1687810,"B","4.1_ref",10,"047048",23,18,41,4
1705860,1716600,"A","4.2_ref",15,"047048",17,4,21,4
1729180,1734160,"B","4.3_ref",6,"047048",6,2,8,4
1751240,1754710,"A","4.4_ref",1,"047048",2,2,4,4
1766110,1779270,"B","4.5_ref",16,"047048",14,15,29,4
1791360,1798280,"A","4.6_ref",13,"047048",16,2,18,4
1812660,1823370,"B","4.7_ref",12,"047048",3,8,11,4
1837530,1846660,"A","4.8_ref",7,"047048",9,4,13,4
1855860,1863200,"B","4.9_ref",2,"047048",6,2,8,4
1881690,1886770,"A","4.10_ref",9,"047048",2,1,3,4
1899190,1906870,"B","4.11_ref",14,"047048",4,4,8,4
1933150,1939320,"A","4.12_ref",5,"047048",8,2,10,4
1948240,1962510,"B","4.13_ref",8,"047048",13,20,33,4
1979050,1997410,"A","4.14_ref",11,"047048",29,15,44,4
2006340,2015790,"B","4.15_ref",4,"047048",14,7,21,4
2030740,2034940,"A","4.16_ref",3,"047048",4,2,6,4
2046150,2052250,"B","5.1_ref",7,"047048",3,7,10,5
2068450,2073970,"A","5.2_ref",6,"047048",3,3,6,5
2083990,2094120,"B","5.3_ref",11,"047048",10,13,23,5
2116300,2124280,"A","5.4_ref",10,"047048",13,3,16,5
2132530,2140550,"B","5.5_ref",9,"047048",11,6,17,5
2158330,2164360,"A","5.6_ref",4,"047048",4,2,6,5
2178880,2186270,"B","5.7_ref",13,"047048",8,10,18,5
2196390,2202300,"A","5.8_ref",12,"047048",7,3,10,5
2214270,2218750,"B","5.9_ref",1,"047048",3,2,5,5
2236930,2244180,"A","5.10_ref",8,"047048",6,4,10,5
2254230,2262320,"B","5.11_ref",15,"047048",6,8,14,5
2272410,2278380,"A","5.12_ref",14,"047048",6,6,12,5
2289140,2302800,"B","5.13_ref",5,"047048",9,11,20,5
2308980,2314950,"A","5.14_ref",16,"047048",2,3,5,5
2321910,2327700,"B","5.15_ref",3,"047048",5,4,9,5
2333580,2338600,"A","5.16_ref",2,"047048",5,2,7,5
2346410,2362470,"B","6.1_ref",10,"047048",8,14,22,6
2376400,2384730,"A","6.2_ref",11,"047048",9,9,18,6
2392520,2398240,"B","6.3_ref",8,"047048",5,2,7,6
2407780,2415450,"A","6.4_ref",7,"047048",14,2,16,6
2433850,2438270,"B","6.5_ref",4,"047048",4,3,7,6
2445040,2450810,"A","6.6_ref",3,"047048",3,2,5,6
2460060,2465400,"B","6.7_ref",14,"047048",8,4,12,6
2475210,2481450,"A","6.8_ref",13,"047048",7,3,10,6
2509160,2514710,"B","6.9_ref",2,"047048",3,3,6,6
2532410,2536090,"A","6.10_ref",9,"047048",2,1,3,6
2545440,2550080,"B","6.11_ref",6,"047048",6,2,8,6
2556610,2562300,"A","6.12_ref",1,"047048",1,2,3,6
2571320,2578710,"B","6.13_ref",16,"047048",6,3,9,6
2588400,2595090,"A","6.14_ref",5,"047048",5,4,9,6
2603170,2610020,"B","6.15_ref",12,"047048",5,7,12,6
2618360,2627930,"A","6.16_ref",15,"047048",8,3,11,6
2090,50400,"B","1.1_ref",9,"049050",17,101,118,1
117520,138570,"A","1.2_ref",6,"049050",46,9,55,1
214780,251930,"B","1.3_ref",15,"049050",17,81,98,1
295260,315430,"A","1.4_ref",14,"049050",40,7,47,1
340110,368930,"B","1.5_ref",13,"049050",11,62,73,1
444000,474570,"A","1.6_ref",16,"049050",56,18,74,1
513860,540690,"B","1.7_ref",11,"049050",11,51,62,1
581120,606140,"A","1.8_ref",8,"049050",55,5,60,1
640340,674010,"B","1.9_ref",3,"049050",20,68,88,1
695930,728410,"A","1.10_ref",10,"049050",65,19,84,1
776180,822720,"B","1.11_ref",5,"049050",25,86,111,1
843790,862980,"A","1.12_ref",4,"049050",37,12,49,1
895730,918610,"B","1.13_ref",7,"049050",11,48,59,1
942990,969770,"A","1.14_ref",2,"049050",51,6,57,1
992820,1019070,"B","1.15_ref",1,"049050",8,57,65,1
1043190,1074830,"A","1.16_ref",12,"049050",46,19,65,1
1101360,1132920,"B","2.1_ref",14,"049050",18,53,71,2
1150400,1171870,"A","2.2_ref",9,"049050",50,3,53,2
1200320,1226350,"B","2.3_ref",16,"049050",8,46,54,2
1251790,1266730,"A","2.4_ref",3,"049050",29,7,36,2
1308180,1327350,"B","2.5_ref",10,"049050",8,36,44,2
1364090,1379570,"A","2.6_ref",11,"049050",30,6,36,2
1401760,1422280,"B","2.7_ref",12,"049050",4,40,44,2
1450540,1463770,"A","2.8_ref",7,"049050",27,4,31,2
1487580,1501420,"B","2.9_ref",6,"049050",6,30,36,2
1579070,1594750,"A","2.10_ref",13,"049050",32,6,38,2
1609440,1631820,"B","2.11_ref",2,"049050",7,42,49,2
1666290,1685850,"A","2.12_ref",15,"049050",42,11,53,2
1708500,1738580,"B","2.13_ref",8,"049050",16,60,76,2
1767770,1781440,"A","2.14_ref",1,"049050",26,2,28,2
1796760,1810420,"B","2.15_ref",4,"049050",17,12,29,2
1828210,1867900,"A","2.16_ref",5,"049050",56,23,79,2
1882450,1903730,"B","3.1_ref",9,"049050",5,41,46,3
1916790,1932340,"A","3.2_ref",10,"049050",36,5,41,3
1965830,1982470,"B","3.3_ref",15,"049050",8,37,45,3
1997440,2012140,"A","3.4_ref",12,"049050",32,5,37,3
2025050,2034390,"B","3.5_ref",1,"049050",10,8,18,3
2053070,2064950,"A","3.6_ref",4,"049050",18,4,22,3
2086020,2099760,"B","3.7_ref",7,"049050",14,17,31,3
2110860,2123030,"A","3.8_ref",16,"049050",30,4,34,3
2143970,2155760,"B","3.9_ref",13,"049050",3,23,26,3
2199480,2212700,"A","3.10_ref",2,"049050",29,4,33,3
2226990,2241040,"B","3.11_ref",11,"049050",6,43,49,3
2264700,2273980,"A","3.12_ref",6,"049050",24,8,32,3
2299130,2307250,"B","3.13_ref",5,"049050",6,12,18,3
2320540,2337680,"A","3.14_ref",8,"049050",40,6,46,3
2360370,2372480,"B","3.15_ref",3,"049050",5,23,28,3
2393890,2406630,"A","3.16_ref",14,"049050",24,3,27,3
2459590,2470790,"B","4.1_ref",10,"049050",8,22,30,4
2506180,2521930,"A","4.2_ref",15,"049050",32,6,38,4
2539370,2549220,"B","4.3_ref",6,"049050",7,18,25,4
2584380,2591440,"A","4.4_ref",1,"049050",13,6,19,4
2607810,2624570,"B","4.5_ref",16,"049050",9,34,43,4
2656600,2666630,"A","4.6_ref",13,"049050",21,3,24,4
2682300,2698940,"B","4.7_ref",12,"049050",9,37,46,4
2720080,2728970,"A","4.8_ref",7,"049050",17,5,22,4
2741500,2753330,"B","4.9_ref",2,"049050",5,27,32,4
2783180,2797470,"A","4.10_ref",9,"049050",23,10,33,4
2831610,2844880,"B","4.11_ref",14,"049050",8,24,32,4
2870960,2879590,"A","4.12_ref",5,"049050",12,6,18,4
2897840,2913680,"B","4.13_ref",8,"049050",6,38,44,4
2931770,2945220,"A","4.14_ref",11,"049050",27,3,30,4
2961600,2971660,"B","4.15_ref",4,"049050",5,14,19,4
2996820,3006570,"A","4.16_ref",3,"049050",16,4,20,4
3030700,3039150,"B","5.1_ref",7,"049050",4,17,21,5
3086710,3096990,"A","5.2_ref",6,"049050",14,9,23,5
3117110,3130600,"B","5.3_ref",11,"049050",8,40,48,5
3167600,3176740,"A","5.4_ref",10,"049050",19,3,22,5
3208070,3233630,"B","5.5_ref",9,"049050",14,43,57,5
3263800,3270530,"A","5.6_ref",4,"049050",13,7,20,5
3282890,3292530,"B","5.7_ref",13,"049050",6,18,24,5
3310100,3320900,"A","5.8_ref",12,"049050",22,5,27,5
3334400,3340920,"B","5.9_ref",1,"049050",7,6,13,5
3400300,3413150,"A","5.10_ref",8,"049050",25,5,30,5
3442180,3453690,"B","5.11_ref",15,"049050",7,20,27,5
3473110,3483300,"A","5.12_ref",14,"049050",21,4,25,5
3552680,3561710,"B","5.13_ref",5,"049050",7,7,14,5
3574410,3587980,"A","5.14_ref",16,"049050",32,4,36,5
3602370,3609890,"B","5.15_ref",3,"049050",0,0,0,5
3627290,3635550,"A","5.16_ref",2,"049050",0,0,0,5
3645990,3652630,"B","6.1_ref",10,"049050",0,0,0,6
3663650,3673810,"A","6.2_ref",11,"049050",0,0,0,6
3705130,3713990,"B","6.3_ref",8,"049050",0,0,0,6
3725360,3733380,"A","6.4_ref",7,"049050",0,0,0,6
3753090,3759370,"B","6.5_ref",4,"049050",0,0,0,6
3770620,3778820,"A","6.6_ref",3,"049050",0,0,0,6
3789740,3801500,"B","6.7_ref",14,"049050",0,0,0,6
3814890,3821200,"A","6.8_ref",13,"049050",0,0,0,6
3833970,3845610,"B","6.9_ref",2,"049050",0,0,0,6
3862760,3871210,"A","6.10_ref",9,"049050",0,0,0,6
3880780,3892380,"B","6.11_ref",6,"049050",0,0,0,6
3914730,3920170,"A","6.12_ref",1,"049050",0,0,0,6
3932310,3945850,"B","6.13_ref",16,"049050",0,0,0,6
3958620,3966630,"A","6.14_ref",5,"049050",0,0,0,6
3976320,3987840,"B","6.15_ref",12,"049050",0,0,0,6
4000790,4008000,"A","6.16_ref",15,"049050",0,0,0,6
5600,43290,"B","1.1_ref",9,"051052",35,60,95,1
72010,100060,"A","1.2_ref",6,"051052",63,16,79,1
130610,146440,"B","1.3_ref",15,"051052",12,34,46,1
173210,205120,"A","1.4_ref",14,"051052",84,23,107,1
222900,240140,"B","1.5_ref",13,"051052",23,22,45,1
266290,298460,"A","1.6_ref",16,"051052",80,16,96,1
309650,330250,"B","1.7_ref",11,"051052",7,51,58,1
376490,403320,"A","1.8_ref",8,"051052",57,21,78,1
427140,442270,"B","1.9_ref",3,"051052",16,28,44,1
475370,521230,"A","1.10_ref",10,"051052",104,53,157,1
543650,605850,"B","1.11_ref",5,"051052",79,105,184,1
619920,645600,"A","1.12_ref",4,"051052",66,10,76,1
666490,721060,"B","1.13_ref",7,"051052",48,103,151,1
733880,753650,"A","1.14_ref",2,"051052",46,7,53,1
766130,782820,"B","1.15_ref",1,"051052",16,43,59,1
804330,823220,"A","1.16_ref",12,"051052",40,13,53,1
842860,863680,"B","2.1_ref",14,"051052",18,33,51,2
873990,890010,"A","2.2_ref",9,"051052",34,17,51,2
915610,932580,"B","2.3_ref",16,"051052",10,41,51,2
941170,951140,"A","2.4_ref",3,"051052",19,7,26,2
978360,1000510,"B","2.5_ref",10,"051052",25,33,58,2
1013620,1029690,"A","2.6_ref",11,"051052",36,14,50,2
1041610,1067150,"B","2.7_ref",12,"051052",21,54,75,2
1079650,1097570,"A","2.8_ref",7,"051052",37,14,51,2
1113820,1126060,"B","2.9_ref",6,"051052",14,27,41,2
1158720,1168730,"A","2.10_ref",13,"051052",20,6,26,2
1176200,1190100,"B","2.11_ref",2,"051052",6,38,44,2
1200050,1218060,"A","2.12_ref",15,"051052",40,14,54,2
1246870,1286430,"B","2.13_ref",8,"051052",59,84,143,2
1298750,1309850,"A","2.14_ref",1,"051052",22,7,29,2
1323620,1342540,"B","2.15_ref",4,"051052",21,40,61,2
1356660,1370450,"A","2.16_ref",5,"051052",27,12,39,2
1385120,1398560,"B","3.1_ref",9,"051052",12,27,39,3
1407580,1432050,"A","3.2_ref",10,"051052",53,17,70,3
1471910,1486770,"B","3.3_ref",15,"051052",4,34,38,3
1493360,1502220,"A","3.4_ref",12,"051052",19,5,24,3
1518860,1529800,"B","3.5_ref",1,"051052",4,34,38,3
1549310,1560500,"A","3.6_ref",4,"051052",22,6,28,3
1573140,1601890,"B","3.7_ref",7,"051052",35,32,67,3
1608330,1622360,"A","3.8_ref",16,"051052",31,8,39,3
1658610,1667750,"B","3.9_ref",13,"051052",3,20,23,3
1693000,1702710,"A","3.10_ref",2,"051052",18,7,25,3
1723570,1741100,"B","3.11_ref",11,"051052",11,40,51,3
1749510,1754740,"A","3.12_ref",6,"051052",5,4,9,3
