"StartTime","EndTime","director","trial","target","pair","range1","range2","f0sum","round"
552320,577470,"B","1.9_ref",3,"035036",0.195634,0.190393,0.386027,1
590430,608060,"A","1.10_ref",10,"035036",0.101671,0.102894,0.204565,1
617930,647720,"B","1.11_ref",5,"035036",0.119553,0.146192,0.265745,1
672150,687680,"A","1.12_ref",4,"035036",0.139602,0.159222,0.298824,1
720420,739050,"B","1.13_ref",7,"035036",0.125494,0.097676,0.22317,1
757730,775160,"A","1.14_ref",2,"035036",0.115484,0.185,0.300484,1
793030,817570,"B","1.15_ref",1,"035036",0.150951,0.144307,0.295258,1
829410,852580,"A","1.16_ref",12,"035036",0.113958,0.180315,0.294273,1
860580,886870,"B","2.1_ref",14,"035036",0.112726,0.149506,0.262232,2
896210,912570,"A","2.2_ref",9,"035036",0.176306,0.175359,0.351665,2
924960,936150,"B","2.3_ref",16,"035036",0.140039,0.126389,0.266428,2
945580,956150,"A","2.4_ref",3,"035036",0.140098,0.160293,0.300391,2
975460,984340,"B","2.5_ref",10,"035036",0.009127,0.134762,0.143889,2
1000570,1017870,"A","2.6_ref",11,"035036",0.07481,0.111005,0.185815,2
1025190,1035630,"B","2.7_ref",12,"035036",0.140496,0.058319,0.198815,2
1067710,1076150,"A","2.8_ref",7,"035036",0.048047,0.078007,0.126054,2
1093980,1106540,"B","2.9_ref",6,"035036",0.10862,0.103573,0.212193,2
1119280,1126510,"A","2.10_ref",13,"035036",0.115031,0.055808,0.170839,2
1130560,1146150,"B","2.11_ref",2,"035036",0.027656,0.077193,0.104849,2
1158040,1169580,"A","2.12_ref",15,"035036",0.053755,0.16764,0.221395,2
1177610,1187970,"B","2.13_ref",8,"035036",0.140854,0.14335,0.284204,2
1194100,1202920,"A","2.14_ref",1,"035036",0.112722,0.128371,0.241093,2
1210890,1224260,"B","2.15_ref",4,"035036",0.109272,0.081223,0.190495,2
1237990,1253260,"A","2.16_ref",5,"035036",0.10116,0.200361,0.301521,2
1259130,1273610,"B","3.1_ref",9,"035036",0.188434,0.148069,0.336503,3
1277990,1283650,"A","3.2_ref",10,"035036",0.014525,0.195364,0.209889,3
1320540,1332720,"B","3.3_ref",15,"035036",0.157649,0.115318,0.272967,3
1337330,1343310,"A","3.4_ref",12,"035036",0.034719,0.128505,0.163224,3
1359210,1365700,"B","3.5_ref",1,"035036",0,0.078012,0.078012,3
1384700,1397450,"A","3.6_ref",4,"035036",0.13948,0.057229,0.196709,3
1400640,1422240,"B","3.7_ref",7,"035036",0.223655,0.074013,0.297668,3
1438490,1452610,"A","3.8_ref",16,"035036",0.120797,0.168382,0.289179,3
1479970,1485960,"B","3.9_ref",13,"035036",0.078824,0.100023,0.178847,3
1497210,1504540,"A","3.10_ref",2,"035036",0.035702,0.091006,0.126708,3
1515220,1523380,"B","3.11_ref",11,"035036",0.02053,0.108323,0.128853,3
1531090,1536970,"A","3.12_ref",6,"035036",0,0.077861,0.077861,3
1545160,1553190,"B","3.13_ref",5,"035036",0.015213,0.070454,0.085667,3
1563170,1574880,"A","3.14_ref",8,"035036",0.160455,0.167061,0.327516,3
1581970,1591060,"B","3.15_ref",3,"035036",0.016306,0.09371,0.110016,3
1599910,1606040,"A","3.16_ref",14,"035036",0.105641,0.053487,0.159128,3
1620670,1628400,"B","4.1_ref",10,"035036",0.154396,0.17659,0.330986,4
1633550,1644490,"A","4.2_ref",15,"035036",0.071956,0.096238,0.168194,4
1649050,1655120,"B","4.3_ref",6,"035036",0.05374,0.11754,0.17128,4
1697440,1703310,"A","4.4_ref",1,"035036",0.006868,0.187928,0.194796,4
1711410,1717460,"B","4.5_ref",16,"035036",0.015612,0.121526,0.137138,4
1729030,1733470,"A","4.6_ref",13,"035036",0.108768,0.119494,0.228262,4
1743720,1751740,"B","4.7_ref",12,"035036",0.084013,0.078327,0.16234,4
1763980,1774340,"A","4.8_ref",7,"035036",0.007039,0.12524,0.132279,4
1787930,1796250,"B","4.9_ref",2,"035036",0,0.069162,0.069162,4
1802540,1813480,"A","4.10_ref",9,"035036",0.102104,0.118415,0.220519,4
1821270,1830170,"B","4.11_ref",14,"035036",0.054667,0.092986,0.147653,4
1847640,1854840,"A","4.12_ref",5,"035036",0.080536,0.166531,0.247067,4
1866920,1873630,"B","4.13_ref",8,"035036",0.068967,0.158545,0.227512,4
1882680,1890810,"A","4.14_ref",11,"035036",0.108447,0.053624,0.162071,4
1911490,1919040,"B","4.15_ref",4,"035036",0.056325,0.076669,0.132994,4
1925550,1933400,"A","4.16_ref",3,"035036",0.0458,0.182217,0.228017,4
1937160,1949560,"B","5.1_ref",7,"035036",0,0.066902,0.066902,5
1962790,1970750,"A","5.2_ref",6,"035036",0,0.094669,0.094669,5
1980300,1986840,"B","5.3_ref",11,"035036",0.029367,0.156134,0.185501,5
2001280,2008930,"A","5.4_ref",10,"035036",0.016104,0.170337,0.186441,5
2018610,2028960,"B","5.5_ref",9,"035036",0.117069,0.069672,0.186741,5
2038570,2045130,"A","5.6_ref",4,"035036",0.110846,0.061657,0.172503,5
2050040,2054950,"B","5.7_ref",13,"035036",0.054453,0.123633,0.178086,5
2061310,2069930,"A","5.8_ref",12,"035036",0,0.156983,0.156983,5
2079060,2084360,"B","5.9_ref",1,"035036",0.021623,0.232649,0.254272,5
2091740,2099720,"A","5.10_ref",8,"035036",0.119706,0.163314,0.28302,5
2107890,2117650,"B","5.11_ref",15,"035036",0.065322,0.115577,0.180899,5
2130230,2134890,"A","5.12_ref",14,"035036",0.061926,0.170881,0.232807,5
2146820,2155360,"B","5.13_ref",5,"035036",0.030445,0.158276,0.188721,5
2163460,2169580,"A","5.14_ref",16,"035036",0.034492,0.152012,0.186504,5
2176530,2183160,"B","5.15_ref",3,"035036",0.077316,0.171973,0.249289,5
2189470,2198630,"A","5.16_ref",2,"035036",0.003844,0.067498,0.071342,5
2202210,2207980,"B","6.1_ref",10,"035036",0.052408,0.148098,0.200506,6
2219100,2224710,"A","6.2_ref",11,"035036",0.088083,0.133601,0.221684,6
2240490,2246420,"B","6.3_ref",8,"035036",0.04259,0.195482,0.238072,6
2258380,2267740,"A","6.4_ref",7,"035036",0.024127,0.203106,0.227233,6
2275750,2284030,"B","6.5_ref",4,"035036",0.054995,0.109572,0.164567,6
2301530,2308600,"A","6.6_ref",3,"035036",0.13847,0.226513,0.364983,6
2317570,2324560,"B","6.7_ref",14,"035036",0.069853,0.189027,0.25888,6
2335170,2339790,"A","6.8_ref",13,"035036",0.008591,0.11853,0.127121,6
2349830,2356330,"B","6.9_ref",2,"035036",0.041257,0.219192,0.260449,6
2377440,2388240,"A","6.10_ref",9,"035036",0.042867,0.054373,0.09724,6
2393750,2399640,"B","6.11_ref",6,"035036",0.020103,0.168872,0.188975,6
2407830,2413260,"A","6.12_ref",1,"035036",0.033776,0.248989,0.282765,6
2426200,2432480,"B","6.13_ref",16,"035036",0.018688,0.158842,0.17753,6
2437100,2445720,"A","6.14_ref",5,"035036",0.009726,0.071083,0.080809,6
2448880,2455530,"B","6.15_ref",12,"035036",0.015407,0.180675,0.196082,6
2464540,2474000,"A","6.16_ref",15,"035036",0.029306,0.122661,0.151967,6
4860,44250,"B","1.1_ref",9,"037038",0.099981,0.144627,0.244608,1
63770,102540,"A","1.2_ref",6,"037038",0.110456,0.000597,0.111053,1
119590,135800,"B","1.3_ref",15,"037038",0.085494,0.158874,0.244368,1
145280,173840,"A","1.4_ref",14,"037038",0.088199,0,0.088199,1
184600,201050,"B","1.5_ref",13,"037038",0.054665,0.078662,0.133327,1
223710,263800,"A","1.6_ref",16,"037038",0.139262,0.145645,0.284907,1
285220,308740,"B","1.7_ref",11,"037038",0.046852,0,0.046852,1
319410,347730,"A","1.8_ref",8,"037038",0.122799,0.152166,0.274965,1
362230,380110,"B","1.9_ref",3,"037038",0.05593,0.064906,0.120836,1
388260,434070,"A","1.10_ref",10,"037038",0.09975,0.152852,0.252602,1
442550,481470,"B","1.11_ref",5,"037038",0.402626,0.106036,0.508662,1
490010,517630,"A","1.12_ref",4,"037038",0.171544,0,0.171544,1
530130,550420,"B","1.13_ref",7,"037038",0.052925,0.059981,0.112906,1
562590,585440,"A","1.14_ref",2,"037038",0.100042,0.133146,0.233188,1
594520,611740,"B","1.15_ref",1,"037038",0.020434,0,0.020434,1
627080,653580,"A","1.16_ref",12,"037038",0.095535,0,0.095535,1
665490,678460,"B","2.1_ref",14,"037038",0.038365,0,0.038365,2
692320,713870,"A","2.2_ref",9,"037038",0.126889,0.086084,0.212973,2
725670,754540,"B","2.3_ref",16,"037038",0.099553,0,0.099553,2
760130,770590,"A","2.4_ref",3,"037038",0.084761,0,0.084761,2
782170,797050,"B","2.5_ref",10,"037038",0.062224,0,0.062224,2
809370,826980,"A","2.6_ref",11,"037038",0.075436,0,0.075436,2
837680,844910,"B","2.7_ref",12,"037038",0.057697,0,0.057697,2
853840,869230,"A","2.8_ref",7,"037038",0.073801,0,0.073801,2
881110,902650,"B","2.9_ref",6,"037038",0.084861,0.082986,0.167847,2
924690,936550,"A","2.10_ref",13,"037038",0.048226,0,0.048226,2
944560,954170,"B","2.11_ref",2,"037038",0.011784,0,0.011784,2
963150,976720,"A","2.12_ref",15,"037038",0.064439,0,0.064439,2
989470,996970,"B","2.13_ref",8,"037038",0.072695,0,0.072695,2
1002940,1016720,"A","2.14_ref",1,"037038",0.197938,0,0.197938,2
1024520,1032800,"B","2.15_ref",4,"037038",0.047155,0,0.047155,2
1040190,1055000,"A","2.16_ref",5,"037038",0.063022,0,0.063022,2
1064090,1071650,"B","3.1_ref",9,"037038",0.076883,0,0.076883,3
1079380,1117020,"A","3.2_ref",10,"037038",0.155782,0.1267,0.282482,3
1135800,1143610,"B","3.3_ref",15,"037038",0.040199,0,0.040199,3
1149390,1155910,"A","3.4_ref",12,"037038",0.055854,0,0.055854,3
1162040,1171620,"B","3.5_ref",1,"037038",0.032275,0,0.032275,3
1181500,1189970,"A","3.6_ref",4,"037038",0.057988,0,0.057988,3
1198520,1210150,"B","3.7_ref",7,"037038",0.016814,0,0.016814,3
1215430,1240220,"A","3.8_ref",16,"037038",0.18386,0,0.18386,3
1256020,1270370,"B","3.9_ref",13,"037038",0.046803,0,0.046803,3
1281700,1288480,"A","3.10_ref",2,"037038",0.052201,0.141066,0.193267,3
1297520,1323070,"B","3.11_ref",11,"037038",0.069294,0,0.069294,3
1331640,1343660,"A","3.12_ref",6,"037038",0.06684,0,0.06684,3
1355370,1361880,"B","3.13_ref",5,"037038",0.046994,0,0.046994,3
1368050,1377740,"A","3.14_ref",8,"037038",0.069314,0,0.069314,3
1388860,1394570,"B","3.15_ref",3,"037038",0.028007,0,0.028007,3
1400630,1409740,"A","3.16_ref",14,"037038",0.056982,0,0.056982,3
1422880,1434400,"B","4.1_ref",10,"037038",0.010075,0,0.010075,4
1441830,1455320,"A","4.2_ref",15,"037038",0.070631,0,0.070631,4
1463080,1469940,"B","4.3_ref",6,"037038",0.011297,0,0.011297,4
1479160,1493100,"A","4.4_ref",1,"037038",0.064124,0,0.064124,4
1500980,1508910,"B","4.5_ref",16,"037038",0.016707,0,0.016707,4
1519080,1527460,"A","4.6_ref",13,"037038",0.034182,0,0.034182,4
1535930,1546520,"B","4.7_ref",12,"037038",0.159186,0,0.159186,4
1554910,1565370,"A","4.8_ref",7,"037038",0.061943,0,0.061943,4
1573440,1580650,"B","4.9_ref",2,"037038",0.049076,0,0.049076,4
1590980,1598160,"A","4.10_ref",9,"037038",0.025334,0,0.025334,4
1609310,1630990,"B","4.11_ref",14,"037038",0.068513,0.135406,0.203919,4
1639870,1648280,"A","4.12_ref",5,"037038",0.058792,0,0.058792,4
1658650,1664830,"B","4.13_ref",8,"037038",0.010081,0,0.010081,4
1674030,1690730,"A","4.14_ref",11,"037038",0.054848,0,0.054848,4
1699430,1707350,"B","4.15_ref",4,"037038",0.027705,0,0.027705,4
1718950,1723910,"A","4.16_ref",3,"037038",0.06069,0,0.06069,4
1727820,1734560,"B","5.1_ref",7,"037038",0.009274,0,0.009274,5
1744270,1752570,"A","5.2_ref",6,"037038",0.061156,0,0.061156,5
1761050,1776450,"B","5.3_ref",11,"037038",0.03421,0,0.03421,5
1787490,1801270,"A","5.4_ref",10,"037038",0.05503,0.135266,0.190296,5
1812500,1818470,"B","5.5_ref",9,"037038",0.059985,0,0.059985,5
1826620,1833200,"A","5.6_ref",4,"037038",0.108209,0,0.108209,5
1841060,1850030,"B","5.7_ref",13,"037038",0.063694,0,0.063694,5
1862150,1869720,"A","5.8_ref",12,"037038",0.055406,0,0.055406,5
1876490,1886030,"B","5.9_ref",1,"037038",0.012044,0,0.012044,5
1893990,1901010,"A","5.10_ref",8,"037038",0.016078,0,0.016078,5
1909240,1917660,"B","5.11_ref",15,"037038",0.021773,0,0.021773,5
1925640,1935640,"A","5.12_ref",14,"037038",0.077864,0,0.077864,5
1967400,1975180,"B","5.13_ref",5,"037038",0.065751,0.058746,0.124497,5
1980730,1989370,"A","5.14_ref",16,"037038",0.058358,0.171812,0.23017,5
1996540,2005020,"B","5.15_ref",3,"037038",0.052496,0.04604,0.098536,5
2011920,2016880,"A","5.16_ref",2,"037038",0.055588,0,0.055588,5
2020560,2031540,"B","6.1_ref",10,"037038",0.041897,0,0.041897,6
2048320,2058360,"A","6.2_ref",11,"037038",0.073847,0,0.073847,6
2068370,2073090,"B","6.3_ref",8,"037038",0.017666,0.086631,0.104297,6
2081260,2090720,"A","6.4_ref",7,"037038",0.058704,0,0.058704,6
2099160,2106300,"B","6.5_ref",4,"037038",0.012882,0,0.012882,6
2113050,2119890,"A","6.6_ref",3,"037038",0.021689,0,0.021689,6
2128700,2139470,"B","6.7_ref",14,"037038",0.057379,0,0.057379,6
2145420,2151980,"A","6.8_ref",13,"037038",0.047223,0,0.047223,6
2159790,2166270,"B","6.9_ref",2,"037038",0.006844,0,0.006844,6
2172970,2178980,"A","6.10_ref",9,"037038",0.018255,0,0.018255,6
2188520,2195660,"B","6.11_ref",6,"037038",0.014985,0,0.014985,6
2203580,2211680,"A","6.12_ref",1,"037038",0.06129,0,0.06129,6
2219580,2225500,"B","6.13_ref",16,"037038",0.017796,0,0.017796,6
2229300,2239170,"A","6.14_ref",5,"037038",0.057431,0,0.057431,6
2242370,2253200,"B","6.15_ref",12,"037038",0.059887,0,0.059887,6
2266180,2277720,"A","6.16_ref",15,"037038",0.050071,0,0.050071,6
3760,27330,"B","1.1_ref",9,"039040",0.116399,0.078885,0.195284,1
42570,55680,"A","1.2_ref",6,"039040",0.097086,0.071612,0.168698,1
119780,154800,"B","1.3_ref",15,"039040",0.122673,0.108997,0.23167,1
168970,189610,"A","1.4_ref",14,"039040",0.098015,0.107741,0.205756,1
208220,221110,"B","1.5_ref",13,"039040",0.131387,0.142508,0.273895,1
245380,263250,"A","1.6_ref",16,"039040",0.081091,0.119002,0.200093,1
291360,308060,"B","1.7_ref",11,"039040",0.104903,0.077072,0.181975,1
321430,362430,"A","1.8_ref",8,"039040",0.115449,0.144705,0.260154,1
383570,394460,"B","1.9_ref",3,"039040",0.117715,0.091668,0.209383,1
409790,438370,"A","1.10_ref",10,"039040",0.100105,0.232248,0.332353,1
456430,473930,"B","1.11_ref",5,"039040",0.080561,0.169852,0.250413,1
486420,518780,"A","1.12_ref",4,"039040",0.238574,0.131564,0.370138,1
527990,539090,"B","1.13_ref",7,"039040",0.123103,0.131408,0.254511,1
549860,558440,"A","1.14_ref",2,"039040",0.111845,0.036194,0.148039,1
571620,583480,"B","1.15_ref",1,"039040",0.213706,0.205077,0.418783,1
598970,618130,"A","1.16_ref",12,"039040",0.115429,0.101315,0.216744,1
631800,643250,"B","2.1_ref",14,"039040",0.078257,0.097211,0.175468,2
662630,681680,"A","2.2_ref",9,"039040",0.06445,0.072249,0.136699,2
692450,711150,"B","2.3_ref",16,"039040",0.152104,0.270869,0.422973,2
715740,724230,"A","2.4_ref",3,"039040",0.101471,0.11744,0.218911,2
740100,751270,"B","2.5_ref",10,"039040",0.115151,0.110086,0.225237,2
758260,767810,"A","2.6_ref",11,"039040",0.06865,0.104015,0.172665,2
779450,792850,"B","2.7_ref",12,"039040",0.061387,0.099317,0.160704,2
832970,840270,"A","2.8_ref",7,"039040",0.027708,0.177716,0.205424,2
850480,868740,"B","2.9_ref",6,"039040",0.106297,0.164677,0.270974,2
877580,887810,"A","2.10_ref",13,"039040",0.119122,0.041066,0.160188,2
900260,908250,"B","2.11_ref",2,"039040",0.06611,0.109397,0.175507,2
913940,934530,"A","2.12_ref",15,"039040",0.099058,0.127239,0.226297,2
939000,955440,"B","2.13_ref",8,"039040",0.085138,0.091224,0.176362,2
961220,970060,"A","2.14_ref",1,"039040",0.055615,0.093588,0.149203,2
974640,985520,"B","2.15_ref",4,"039040",0.140237,0.222497,0.362734,2
991420,1001830,"A","2.16_ref",5,"039040",0.181714,0.121401,0.303115,2
1006960,1027880,"B","3.1_ref",9,"039040",0.100305,0.124163,0.224468,3
1051180,1060770,"A","3.2_ref",10,"039040",0.110901,0.036957,0.147858,3
1078100,1092870,"B","3.3_ref",15,"039040",0.146302,0.118589,0.264891,3
1100350,1108200,"A","3.4_ref",12,"039040",0.066879,0.065097,0.131976,3
1138640,1148130,"B","3.5_ref",1,"039040",0.097891,0.105085,0.202976,3
1179730,1187970,"A","3.6_ref",4,"039040",0.060153,0.069249,0.129402,3
1191890,1205600,"B","3.7_ref",7,"039040",0.082028,0.088181,0.170209,3
1222200,1228400,"A","3.8_ref",16,"039040",0.142797,0.17517,0.317967,3
1240860,1250080,"B","3.9_ref",13,"039040",0.088839,0.091365,0.180204,3
1257850,1264890,"A","3.10_ref",2,"039040",0.094255,0.161617,0.255872,3
1276460,1287500,"B","3.11_ref",11,"039040",0.037292,0.209118,0.24641,3
1299020,1307830,"A","3.12_ref",6,"039040",0.073973,0.210842,0.284815,3
1318260,1325490,"B","3.13_ref",5,"039040",0.074321,0.114074,0.188395,3
1365060,1377000,"A","3.14_ref",8,"039040",0.08433,0.139932,0.224262,3
1391730,1401600,"B","3.15_ref",3,"039040",0.100878,0.102186,0.203064,3
1405890,1414660,"A","3.16_ref",14,"039040",0.082103,0.096684,0.178787,3
1422470,1445370,"B","4.1_ref",10,"039040",0.151896,0.146495,0.298391,4
1453890,1465450,"A","4.2_ref",15,"039040",0.102322,0.130857,0.233179,4
1470700,1476560,"B","4.3_ref",6,"039040",0.120228,0.058663,0.178891,4
1496090,1506650,"A","4.4_ref",1,"039040",0.228169,0.145775,0.373944,4
1536300,1545700,"B","4.5_ref",16,"039040",0.12317,0.119186,0.242356,4
1550110,1556430,"A","4.6_ref",13,"039040",0.092561,0.072847,0.165408,4
1563490,1574110,"B","4.7_ref",12,"039040",0.142971,0.095592,0.238563,4
1580600,1590720,"A","4.8_ref",7,"039040",0.048321,0.087863,0.136184,4
1595070,1603710,"B","4.9_ref",2,"039040",0.018782,0.041552,0.060334,4
1610320,1624310,"A","4.10_ref",9,"039040",0.05882,0.058821,0.117641,4
1632190,1646940,"B","4.11_ref",14,"039040",0.052739,0.069207,0.121946,4
1652600,1666510,"A","4.12_ref",5,"039040",0.114487,0.035836,0.150323,4
1670370,1678020,"B","4.13_ref",8,"039040",0.047012,0.055279,0.102291,4
1682460,1688570,"A","4.14_ref",11,"039040",0.056536,0.014875,0.071411,4
1692470,1697830,"B","4.15_ref",4,"039040",0.050841,0.117929,0.16877,4
1702470,1708000,"A","4.16_ref",3,"039040",0.049267,0.017121,0.066388,4
1711670,1718100,"B","5.1_ref",7,"039040",0.034253,0.047037,0.08129,5
1745200,1750630,"A","5.2_ref",6,"039040",0.025992,0.056498,0.08249,5
1764230,1777430,"B","5.3_ref",11,"039040",0.093043,0.070223,0.163266,5
1804460,1812450,"A","5.4_ref",10,"039040",0.046517,0.097925,0.144442,5
1832250,1845390,"B","5.5_ref",9,"039040",0.163791,0.090337,0.254128,5
1854830,1863080,"A","5.6_ref",4,"039040",0.064659,0.085299,0.149958,5
1869980,1875100,"B","5.7_ref",13,"039040",0.088034,0.137614,0.225648,5
1879900,1887480,"A","5.8_ref",12,"039040",0.078878,0.031557,0.110435,5
1903330,1910560,"B","5.9_ref",1,"039040",0.032444,0.066137,0.098581,5
1931610,1937540,"A","5.10_ref",8,"039040",0.12933,0.078012,0.207342,5
1948170,1953980,"B","5.11_ref",15,"039040",0.09007,0.095086,0.185156,5
1962260,1968530,"A","5.12_ref",14,"039040",0.043325,0.120858,0.164183,5
1982790,1989090,"B","5.13_ref",5,"039040",0.049747,0.119718,0.169465,5
1996470,2004210,"A","5.14_ref",16,"039040",0.088923,0.154473,0.243396,5
2010410,2018560,"B","5.15_ref",3,"039040",0.102836,0.050126,0.152962,5
2032720,2043120,"A","5.16_ref",2,"039040",0.0535,0.049816,0.103316,5
2045460,2062030,"B","6.1_ref",10,"039040",0.037891,0.095473,0.133364,6
2070520,2082950,"A","6.2_ref",11,"039040",0.086433,0.102709,0.189142,6
2225750,2235310,"B","6.3_ref",8,"039040",0.007882,0.049863,0.057745,6
2242630,2245640,"A","6.4_ref",7,"039040",0,0.04101,0.04101,6
2256060,2259930,"B","6.5_ref",4,"039040",0.055705,0.125374,0.181079,6
2302210,2307570,"A","6.6_ref",3,"039040",0.071711,0.021095,0.092806,6
2324100,2336660,"B","6.7_ref",14,"039040",0.117321,0.091473,0.208794,6
2339420,2345220,"A","6.8_ref",13,"039040",0.058407,0.0415,0.099907,6
2354750,2360960,"B","6.9_ref",2,"039040",0.074111,0.074106,0.148217,6
2368370,2375270,"A","6.10_ref",9,"039040",0.082494,0.029754,0.112248,6
2383420,2389500,"B","6.11_ref",6,"039040",0.026988,0.063314,0.090302,6
2414480,2422530,"A","6.12_ref",1,"039040",0.071532,0.10237,0.173902,6
2430000,2438070,"B","6.13_ref",16,"039040",0.077143,0.165756,0.242899,6
2441200,2451160,"A","6.14_ref",5,"039040",0.104935,0.101497,0.206432,6
2453880,2461620,"B","6.15_ref",12,"039040",0.054012,0.081111,0.135123,6
2469570,2481760,"A","6.16_ref",15,"039040",0.11216,0.073119,0.185279,6
3230,46260,"B","1.1_ref",9,"041042",0.118014,0.182185,0.300199,1
73990,99060,"A","1.2_ref",6,"041042",0.097949,0.177016,0.274965,1
145460,178430,"B","1.3_ref",15,"041042",0.083192,0.1651,0.248292,1
223180,250300,"A","1.4_ref",14,"041042",0.136125,0.208031,0.344156,1
268580,300790,"B","1.5_ref",13,"041042",0.089553,0.160692,0.250245,1
324830,399810,"A","1.6_ref",16,"041042",0.145343,0.111109,0.256452,1
448850,481890,"B","1.7_ref",11,"041042",0.12054,0.168476,0.289016,1
547680,574860,"A","1.8_ref",8,"041042",0.12203,0.059902,0.181932,1
630570,658120,"B","1.9_ref",3,"041042",0.070712,0.138573,0.209285,1
672280,696070,"A","1.10_ref",10,"041042",0.116616,0.152811,0.269427,1
717350,748030,"B","1.11_ref",5,"041042",0.100064,0.157119,0.257183,1
768510,810960,"A","1.12_ref",4,"041042",0.138553,0.172836,0.311389,1
839400,874410,"B","1.13_ref",7,"041042",0.071752,0.178261,0.250013,1
898860,945020,"A","1.14_ref",2,"041042",0.119181,0.081117,0.200298,1
959200,985100,"B","1.15_ref",1,"041042",0.168747,0.178152,0.346899,1
1002960,1031740,"A","1.16_ref",12,"041042",0.114251,0.183292,0.297543,1
1075540,1111750,"B","2.1_ref",14,"041042",0.072584,0.200753,0.273337,2
1120290,1137630,"A","2.2_ref",9,"041042",0.060536,0.066244,0.12678,2
1157260,1172440,"B","2.3_ref",16,"041042",0.16212,0.130949,0.293069,2
1197180,1275500,"A","2.4_ref",3,"041042",0.136174,0.150416,0.28659,2
1300490,1308110,"B","2.5_ref",10,"041042",0.144116,0.136411,0.280527,2
1326640,1349750,"A","2.6_ref",11,"041042",0.089801,0.01326,0.103061,2
1374260,1391730,"B","2.7_ref",12,"041042",0.085534,0.105115,0.190649,2
1418900,1437560,"A","2.8_ref",7,"041042",0.061828,0.174093,0.235921,2
1453080,1464460,"B","2.9_ref",6,"041042",0.176511,0.169825,0.346336,2
1490450,1501730,"A","2.10_ref",13,"041042",0.058387,0.193015,0.251402,2
1517070,1535030,"B","2.11_ref",2,"041042",0.077701,0.101529,0.17923,2
1551560,1566850,"A","2.12_ref",15,"041042",0.118932,0.077345,0.196277,2
1582870,1609980,"B","2.13_ref",8,"041042",0.054804,0.152252,0.207056,2
